"regulatory.gene" "target.gene" "weight"
"YNL338W" "YDR545W" 0.00519269442267212
"YDL149W" "YNL339C" 0.00519017813891578
"YDR103W" "YKR034W" 0.00518895438913695
"YHR094C" "YGL255W" 0.00517975633433872
"YPR199C" "YPL038W" 0.00517662841390045
"YHR157W" "YNL277W" 0.00517378630332274
"YGL255W" "YNL338W" 0.00517218970360531
"YDL071C" "YDR084C" 0.00516910142212488
"YCR096C" "YPL187W" 0.00516734656689051
"YJR044C" "YLR463C" 0.00516502128521687
"YJR044C" "YCR039C" 0.00516343629867587
"YMR019W" "YMR193W" 0.00515944128066426
"YOL089C" "YDR009W" 0.0051585255745513
"YGR044C" "YPL187W" 0.0051538503453046
"YPR199C" "YKL178C" 0.00515221504191067
"YBL109W" "YCR041W" 0.00515169144798964
"YHR091C" "YBL113C" 0.00514945196382883
"YMR019W" "YLR044C" 0.00514377895306145
"YHR091C" "YPR167C" 0.00514146089809575
"YBL111C" "YDR084C" 0.0051408921930055
"YNL002C" "YLR463C" 0.00512831610437546
"YDR421W" "YCR039C" 0.00512516252788485
"YBL113C" "YCR039C" 0.00512421029206833
"YPR167C" "YCR039C" 0.00512298371532199
"YDR545W" "YOR140W" 0.00512203252651009
"YGR072W" "YBL113C" 0.00511903318531961
"YER111C" "YGL001C" 0.00511683769250378
"YLR023C" "YMR098C" 0.00511177854346056
"YGL209W" "YHR094C" 0.00511139989078927
"YBL113C" "YHR156C" 0.00511078709407157
"YJR011C" "YGR296W" 0.00511055713448798
"YBR020W" "YCR039C" 0.00510740304318022
"YCR096C" "YER189W" 0.00510533513921614
"YJR011C" "YKL001C" 0.00510518916991092
"YJR011C" "YPR167C" 0.00510300246698975
"YGR044C" "YPL177C" 0.00510193645072427
"YPL187W" "YGR296W" 0.0050995086967768
"YBR019C" "YBL109W" 0.00509895273437183
"YLR463C" "YPL198W" 0.0050925977011715
"YJR011C" "YNL277W" 0.0050885733004672
"YDR545W" "YGR296W" 0.00508802682145574
"YKL178C" "YDL149W" 0.00508738331074373
"YBL109W" "YBL113C" 0.00508716739907853
"YLR098C" "YOR140W" 0.00508534833643306
"YGL184C" "YOR140W" 0.00508406542805839
"YKL178C" "YMR086CA" 0.00507888547516791
"YDL170W" "YKL178C" 0.005074762352071
"YIR017C" "YLR463C" 0.0050744613097305
"YGL035C" "YOR140W" 0.00507436621304806
"YLR098C" "YMR193W" 0.00507344514661597
"YNL337W" "YGR296W" 0.00507020599775036
"YMR019W" "YBL109W" 0.0050681766994125
"YKR034W" "YNL277W" 0.00506402347564129
"YHR006W" "YGR044C" 0.00506332229338769
"YER111C" "YMR098C" 0.00506208488867608
"YDR253C" "YER189W" 0.00505667567090407
"YMR135WA" "YKL001C" 0.00505632041324101
"YPR167C" "YHR156C" 0.00505583959256843
"YLR023C" "YER190W" 0.00505392525333543
"YPL177C" "YLR463C" 0.00504644145522467
"YBR019C" "YHR156C" 0.00504344434508723
"YPL187W" "YDR545W" 0.00503937064193268
"YPL198W" "YHR156C" 0.00503717184059037
"YCR040W" "YHR156C" 0.00502877351084925
"YML113W" "YGR296W" 0.00501817344640436
"YGL255W" "YER190W" 0.00501780835722612
"YBR112C" "YKL001C" 0.00501363046580094
"YDR520C" "YPL248C" 0.00500448117996614
"YHR091C" "YBL111C" 0.00499911524484066
"YER190W" "YHR091C" 0.00499772514461769
"YBL109W" "YNL338W" 0.00499453871573065
"YGL209W" "YLR467W" 0.00499429188190927
"YKL020C" "YOL089C" 0.0049909145713506
"YCR039C" "YBR166C" 0.0049883830048106
"YDR543C" "YPL187W" 0.00498054984066267
"YNL103W" "YIL002WA" 0.00497794345834779
"YJR011C" "YNL050C" 0.00497244514809342
"YJL110C" "YGL255W" 0.00497079713610432
"YOR032C" "YPL187W" 0.00496365801158431
"YHR156C" "YMR098C" 0.00495208509831823
"YNL338W" "YOR140W" 0.00494840733889651
"YCL067C" "YGR044C" 0.00494790916201892
"YHR156C" "YNL338W" 0.0049472842207982
"YDR544C" "YNL002C" 0.00494600913645883
"YDR545W" "YMR135WA" 0.00494496135780501
"YDR522C" "YPL198W" 0.00494267627661622
"YMR086CA" "YBL109W" 0.00493905358174792
"YLR023C" "YLR467W" 0.00493570897985499
"YDR544C" "YKL001C" 0.00493531255852911
"YOR140W" "YNL277W" 0.00493222974058247
"YLR013W" "YCR097W" 0.00493162309761219
"YGL184C" "YBL074C" 0.00493095064440977
"YGL255W" "YPL198W" 0.00492736634764635
"YPL177C" "YER190W" 0.00492298288669011
"YLR013W" "YER189W" 0.00491940585806108
"YPL038W" "YER091C" 0.00491448581047656
"YMR019W" "YMR098C" 0.00491202440680463
"YPL198W" "YPL177C" 0.00489891465844322
"YBR166C" "YLR467W" 0.00489703119432388
"YNL002C" "YNL337W" 0.00489481860664605
"YJL056C" "YPL198W" 0.00489345444813304
"YLR023C" "YBL109W" 0.00489254764023323
"YCR039C" "YPL198W" 0.00489099917853219
"YDR084C" "YML113W" 0.00488794998694032
"YDR084C" "YBR166C" 0.00488492317970272
"YDR544C" "YML051W" 0.0048838060979805
"YKL001C" "YNL338W" 0.00488147989965189
"YDR543C" "YKL001C" 0.00488139137133456
"YGL035C" "YDL210W" 0.00488027813484181
"YCL066W" "YCR097W" 0.00487911457995317
"YBL074C" "YNL277W" 0.00487766427723148
"YFL021W" "YNL338W" 0.0048693678292984
"YKL001C" "YJR011C" 0.00486522515308832
"YCR096C" "YNL339C" 0.00486487207101897
"YMR098C" "YGL255W" 0.00485749005304877
"YER190W" "YHR156C" 0.00485660118652659
"YMR098C" "YHR156C" 0.00485620075378786
"YNL050C" "YNL336W" 0.00484546860497206
"YPL177C" "YCR039C" 0.00484441288234286
"YMR193W" "YCR041W" 0.00484357498712566
"YBR112C" "YGL255W" 0.00484065604831488
"YPL038W" "YOL089C" 0.00483696867557973
"YNL339C" "YHR091C" 0.0048358574311356
"YHR156C" "YKL178C" 0.0048318136403561
"YGR044C" "YDR545W" 0.00482730629354432
"YJR147W" "YML051W" 0.00482568264695609
"YPL187W" "YLR463C" 0.00482361196089531
"YOR032C" "YLR463C" 0.00482188482157982
"YGL255W" "YMR098C" 0.00482125837441447
"YGR072W" "YMR019W" 0.00482044991161781
"YIR017C" "YNL277W" 0.00482025501689146
"YML051W" "YER189W" 0.00481789244680022
"YER091C" "YLR463C" 0.00481578256341542
"YOR140W" "YDR545W" 0.0048090186863072
"YCR018C" "YNL277W" 0.00480604886201036
"YGL209W" "YDR253C" 0.00480189399350839
"YDL071C" "YGL035C" 0.00480115685734603
"YNL338W" "YBL109W" 0.00480115317644649
"YDR009W" "YIL002WA" 0.00479520896950322
"YBR019C" "YPR167C" 0.00479493105998736
"YLR013W" "YOL089C" 0.00479437222890449
"YBR019C" "YNL050C" 0.00479361917775391
"YOR140W" "YKL001C" 0.00478790565687943
"YMR193W" "YIL002WA" 0.00478709896232079
"YNL339C" "YGL255W" 0.0047836768409824
"YHR157W" "YNL338W" 0.00478185159275141
"YGR072W" "YNL339C" 0.00478091355905488
"YIR017C" "YGR296W" 0.00477699586749291
"YLR098C" "YMR042W" 0.00476865066337688
"YER134C" "YGL255W" 0.00476313582421016
"YCL065W" "YCR040W" 0.00476272180380434
"YCR041W" "YHR156C" 0.00476206042676434
"YPL198W" "YCR041W" 0.00476090317907557
"YJR147W" "YOL089C" 0.00476038543623162
"YER111C" "YBR019C" 0.00476002343461859
"YNL336W" "YKL178C" 0.00475776785133262
"YGL035C" "YPR199C" 0.00475749543489509
"YDL068W" "YBL111C" 0.00475642290455209
"YOR140W" "YGR044C" 0.00475466718171134
"YMR019W" "YNL002C" 0.00475422985665851
"YOR140W" "YCR040W" 0.0047540588528196
"YMR135WA" "YLR023C" 0.00475362938877724
"YML051W" "YBL109W" 0.00474537498815026
"YPL038W" "YKL178C" 0.00474311894380611
"YDL170W" "YBL074C" 0.00473489387601768
"YML099C" "YKL001C" 0.00472914660591687
"YOR032C" "YOL089C" 0.00472708250107665
"YDL068W" "YBR112C" 0.00472669973676437
"YDR545W" "YCR039C" 0.00471866374116265
"YLR013W" "YCL067C" 0.00471810108622831
"YGL035C" "YIR017C" 0.00471797544626483
"YCL066W" "YNL050C" 0.00471737379535136
"YLR467W" "YKL020C" 0.00471432689487228
"YGL254W" "YBL113C" 0.00471382210148264
"YKL001C" "YER190W" 0.00471070753662061
"YJR147W" "YCL066W" 0.00471032350204432
"YER134C" "YLR463C" 0.0047097453842011
"YDL210W" "YCL067C" 0.00470907707795911
"YPL177C" "YMR098C" 0.00470753782903592
"YNL338W" "YBL113C" 0.00470704318180141
"YDR543C" "YPR199C" 0.00470594643634166
"YCR096C" "YER190W" 0.00470499124255053
"YDR522C" "YDR545W" 0.00470434345644887
"YPL248C" "YGL255W" 0.00469858912062431
"YGL035C" "YMR098C" 0.0046966756006052
"YKL178C" "YHR094C" 0.00469605003432581
"YNL050C" "YER189W" 0.00469025540107992
"YIR017C" "YCR039C" 0.00468942777251079
"YBL074C" "YBR112C" 0.00468868764377449
"YBL109W" "YGL255W" 0.00468735688970416
"YOR140W" "YGL255W" 0.00468708609759586
"YBR166C" "YER190W" 0.00468701058912506
"YCR040W" "YKL001C" 0.00468670366932424
"YLR098C" "YDR009W" 0.00468625517266999
"YLR098C" "YJL056C" 0.00467512260787456
"YLR465C" "YGR296W" 0.00466775052299758
"YJL110C" "YGR296W" 0.00466648425078221
"YNL336W" "YGL255W" 0.00466264015856793
"YBL109W" "YNL050C" 0.00465778380337884
"YNL103W" "YHR094C" 0.00465506093312946
"YCR039C" "YOL067C" 0.00465486249970446
"YML099C" "YNL339C" 0.00465432130366658
"YGR296W" "YNL336W" 0.00465249776633308
"YMR086CA" "YCR040W" 0.00465243829227934
"YKL178C" "YLR463C" 0.00465175934493599
"YIL002WA" "YNL339C" 0.0046510300522322
"YJL110C" "YJL056C" 0.00465089128723494
"YKR034W" "YPR167C" 0.00464997521347321
"YLR044C" "YMR098C" 0.004642795649535
"YPR167C" "YLR463C" 0.00464210057522948
"YDR543C" "YGR296W" 0.00464096255598805
"YLR023C" "YGL255W" 0.00464050690815748
"YER091C" "YHR091C" 0.00463804272683708
"YGL035C" "YGL254W" 0.00463517778695563
"YGL255W" "YNL337W" 0.00463418214665256
"YLR044C" "YJR011C" 0.00463302886463164
"YGR296W" "YBL111C" 0.00463264019368426
"YLR465C" "YDR009W" 0.00462888544041506
"YCL066W" "YBL111C" 0.00462508948979342
"YMR098C" "YBL109W" 0.00462144501524258
"YLR023C" "YKL020C" 0.00461180243411963
"YMR086CA" "YPR167C" 0.00460860854617446
"YIL002WA" "YHR157W" 0.00460330247847582
"YBL111C" "YNL338W" 0.00459456149688192
"YNL339C" "YER091C" 0.00459337534915151
"YML051W" "YPR199C" 0.00458849118186765
"YER190W" "YJR044C" 0.00458718775143065
"YMR193W" "YJR011C" 0.00458313184004669
"YIR017C" "YDR009W" 0.00458225674741908
"YGR044C" "YNL339C" 0.00458196378999174
"YCL066W" "YER189W" 0.00458002586260904
"YLR044C" "YNL277W" 0.00457876657673379
"YDR084C" "YER134C" 0.00457559351476712
"YCR041W" "YKL001C" 0.00457523862102938
"YBR020W" "YJR011C" 0.0045751681103371
"YPL187W" "YCR039C" 0.00457320978817055
"YNL050C" "YNL339C" 0.00457072480454551
"YIL002WA" "YGL255W" 0.00456954010442154
"YGR044C" "YCR041W" 0.00456129688163646
"YML099C" "YGL255W" 0.00455756946749355
"YBL074C" "YCL066W" 0.00455756135405324
"YCR039C" "YLR467W" 0.00455653597153106
"YCL066W" "YGR271W" 0.00455426238922841
"YKL001C" "YMR086CA" 0.00455257570469032
"YDR545W" "YHR006W" 0.00455202003631224
"YIL002WA" "YER190W" 0.00454970696906871
"YDR522C" "YBL109W" 0.00454850918833404
"YBR166C" "YFL021W" 0.00454673727556167
"YNL336W" "YNL338W" 0.00454366574522137
"YDL210W" "YBR112C" 0.00454243308492726
"YBL109W" "YIL002WA" 0.00454165459716293
"YDR522C" "YER189W" 0.00454016379336653
"YPL187W" "YKL001C" 0.00454012179520299
"YBL113C" "YMR193W" 0.00453866351814293
"YOR140W" "YPL187W" 0.00453803563178451
"YKR034W" "YLR467W" 0.00453641667788146
"YDR544C" "YNL339C" 0.00453505852187876
"YER134C" "YER190W" 0.00453392788457884
"YCR039C" "YMR135WA" 0.00453160920790051
"YOR140W" "YPR167C" 0.004527127232254
"YFL021W" "YDR520C" 0.00452576825807173
"YCL065W" "YOL089C" 0.00452504335920438
"YGR271W" "YLR467W" 0.00452106917679498
"YGL001C" "YJR011C" 0.00451640103988917
"YGL184C" "YDR522C" 0.00451595187631698
"YNL002C" "YBL109W" 0.00451550018615188
"YNL338W" "YLR467W" 0.00451498417233952
"YGR296W" "YMR086CA" 0.00451297845374467
"YNL339C" "YHR156C" 0.00451264456228849
"YBR019C" "YGR296W" 0.00450403593141338
"YNL277W" "YBR112C" 0.00450237039573867
"YHR094C" "YNL002C" 0.00450222372730778
"YBL113C" "YNL338W" 0.00449978454025905
"YNL002C" "YDR009W" 0.00449904792218012
"YPR167C" "YJR011C" 0.00449801206361984
"YBL109W" "YMR086CA" 0.00449594272984961
"YJR147W" "YDR009W" 0.00449425834605239
"YCL065W" "YDL210W" 0.00449334157608109
"YLR467W" "YPL187W" 0.00449270703080572
"YMR019W" "YDR103W" 0.00449181001980146
"YNL339C" "YFL021W" 0.00448960922813619
"YHR091C" "YMR098C" 0.00448648101648669
"YGR072W" "YIR017C" 0.00448142256100363
"YNL338W" "YKL001C" 0.00447922258928032
"YMR135WA" "YER190W" 0.0044770646032341
"YHR094C" "YKL001C" 0.00447652661644678
"YMR019W" "YER189W" 0.00447436154499192
"YMR042W" "YOR140W" 0.00447136226020583
"YFL021W" "YPL198W" 0.0044702690407866
"YGL001C" "YNL338W" 0.0044648578603987
"YDL170W" "YGL255W" 0.00446467929454158
"YLR044C" "YNL338W" 0.00446211731247106
"YGL255W" "YCR041W" 0.00445757563957797
"YGR271W" "YGR044C" 0.00445386521999963
"YPL177C" "YPR167C" 0.00445161292098517
"YCL065W" "YBR112C" 0.00444764148713035
"YGR072W" "YIL002WA" 0.00444749273407209
"YER189W" "YOL089C" 0.00444736486892938
"YKL020C" "YLR467W" 0.00444721724830073
"YHR091C" "YGR296W" 0.00444189449249886
"YCR097W" "YBR020W" 0.00444147252192949
"YPL038W" "YBR166C" 0.00443810255530205
"YBL074C" "YOR140W" 0.00443782431530422
"YKR034W" "YHR091C" 0.00443343862959322
"YER111C" "YPL177C" 0.00442564346658737
"YNL339C" "YOR140W" 0.00442482980750459
"YPL198W" "YDR009W" 0.00442462161349846
"YCR097W" "YHR156C" 0.004422009502264
"YNL277W" "YMR086CA" 0.00441989617744756
"YBR112C" "YNL337W" 0.0044150727099619
"YLR465C" "YMR042W" 0.00441490473706247
"YJL110C" "YJR147W" 0.0044148079782241
"YPL187W" "YLR467W" 0.0044134017879873
"YNL336W" "YHR091C" 0.00441275776838313
"YPL177C" "YDL149W" 0.00441265443740809
"YLR023C" "YGR296W" 0.00441239892361141
"YDR103W" "YCL065W" 0.00441056106478382
"YDL210W" "YBR020W" 0.00440781880552247
"YGL184C" "YBR019C" 0.00440560901397891
"YPL038W" "YIL002WA" 0.00440205271469827
"YLR098C" "YNL277W" 0.00439706721053547
"YGR071C" "YMR019W" 0.00439384468630006
"YKL001C" "YGR296W" 0.00439095488763164
"YER189W" "YMR135WA" 0.00439012920087483
"YGL001C" "YOR140W" 0.00438977683698791
"YBL109W" "YKL001C" 0.00438697150365158
"YMR135WA" "YCL066W" 0.00438580130580666
"YCL066W" "YGR071C" 0.00438516584892758
"YBR019C" "YBR166C" 0.00438041273131879
"YJR011C" "YLR467W" 0.00438026652894095
"YBR112C" "YNL339C" 0.00437819889796851
"YPL198W" "YNL336W" 0.00437655074804738
"YOL089C" "YCR039C" 0.0043718007734926
"YCL065W" "YCR039C" 0.00436947592495858
"YCR039C" "YKL001C" 0.00436915144635315
"YGR271W" "YGL254W" 0.00436441375120167
"YNL277W" "YPL187W" 0.00436335830978447
"YPL198W" "YJR044C" 0.00436212549118475
"YDR543C" "YNL050C" 0.00436052697395259
"YPR167C" "YLR023C" 0.00435702043229867
"YMR098C" "YOR140W" 0.00435690831784894
"YNL339C" "YPL187W" 0.00435103612608892
"YOL089C" "YDR543C" 0.00435056506885476
"YLR013W" "YMR086CA" 0.00435039904732856
"YMR086CA" "YBL113C" 0.00434528576942021
"YKL001C" "YER091C" 0.00434295993135635
"YGL035C" "YBR166C" 0.00434196410775113
"YGR296W" "YKL001C" 0.00433824122807475
"YMR086CA" "YCL065W" 0.00433775287122291
"YPL177C" "YLR467W" 0.00433753700878845
"YCL067C" "YCL065W" 0.00433338459588472
"YOL067C" "YBR112C" 0.00432881135506559
"YMR193W" "YER134C" 0.00432741072325981
"YCR096C" "YDR543C" 0.00432564531086922
"YLR467W" "YBL113C" 0.00432406539805772
"YMR042W" "YCR040W" 0.00431978883308397
"YCR096C" "YDR522C" 0.00431844018905299
"YGR296W" "YDR545W" 0.00431550508432765
"YNL050C" "YPL198W" 0.00431365025699727
"YPL187W" "YMR086CA" 0.00431165520524467
"YGL255W" "YMR086CA" 0.00430797400436251
"YHR091C" "YER190W" 0.00430624166624758
"YER189W" "YLR467W" 0.00430598852980155
"YMR086CA" "YKL178C" 0.00430595716846817
"YDR421W" "YGR072W" 0.00430258006119208
"YDR421W" "YMR098C" 0.00430128577903682
"YDR253C" "YCR096C" 0.00429418989985222
"YKL178C" "YBL113C" 0.00429309665567868
"YML051W" "YLR044C" 0.00428731969925677
"YKL178C" "YGR296W" 0.00428633096431314
"YDL071C" "YER091C" 0.00428460798374058
"YNL277W" "YPR199C" 0.00428426180979035
"YNL277W" "YDR544C" 0.00428405509680379
"YER134C" "YOR140W" 0.00428351519998419
"YPR199C" "YNL277W" 0.00428112638233624
"YGR072W" "YNL050C" 0.00428026402634496
"YDL071C" "YER189W" 0.00427830534688745
"YLR023C" "YLR098C" 0.0042726868243492
"YMR098C" "YCR039C" 0.00427164441339171
"YDR103W" "YNL336W" 0.00427068683312314
"YLR465C" "YNL337W" 0.00426916414652406
"YDL068W" "YNL337W" 0.00426900321460285
"YHR091C" "YMR135WA" 0.00426819764517137
"YBL111C" "YGR271W" 0.00426695324650347
"YHR156C" "YDR009W" 0.00426392850046897
"YNL002C" "YOR140W" 0.00426053489371481
"YLR044C" "YGL209W" 0.00425896067038129
"YHR094C" "YLR465C" 0.00425790881933093
"YBL111C" "YFL021W" 0.00425598551335669
"YNL002C" "YGL255W" 0.0042549621575051
"YMR042W" "YER189W" 0.0042549083937893
"YPL198W" "YCL065W" 0.0042494641471165
"YCR096C" "YKL020C" 0.0042469596513109
"YMR193W" "YGR296W" 0.00424675238846643
"YIL002WA" "YNL050C" 0.00424312470925266
"YDL210W" "YHR091C" 0.00424259675604777
"YJR044C" "YER190W" 0.00424056056347213
"YCR039C" "YPR199C" 0.00423862788186743
"YDR253C" "YLR463C" 0.00423780797450443
"YER134C" "YJR011C" 0.00423661921065458
"YNL050C" "YCR041W" 0.00423517697355048
"YMR019W" "YER190W" 0.00423368352367163
"YER189W" "YKL001C" 0.00422899613405616
"YDL071C" "YNL337W" 0.00422841558129403
"YPL187W" "YPL198W" 0.00422652331414103
"YBL113C" "YGL255W" 0.00422609350757097
"YCR040W" "YDR545W" 0.00422357884322568
"YMR098C" "YLR044C" 0.00422337043613913
"YDR103W" "YER091C" 0.00422011408218184
"YJL110C" "YNL339C" 0.00421818569927196
"YOR032C" "YHR091C" 0.00421284817216089
"YKR034W" "YCL065W" 0.00421206387267585
"YDL210W" "YKL001C" 0.00420992561956662
"YPR167C" "YNL339C" 0.00420965943253523
"YFL021W" "YBR112C" 0.00420894247840121
"YER111C" "YLR463C" 0.00420578178805351
"YPL187W" "YPR167C" 0.00420156456399904
"YNL002C" "YGR296W" 0.00420141518225118
"YHR094C" "YLR463C" 0.00419961273842652
"YDL170W" "YLR463C" 0.00419896740811812
"YCL065W" "YHR094C" 0.00419618311760289
"YNL103W" "YJR011C" 0.00419413536485031
"YDL149W" "YBR020W" 0.00419391497382204
"YCR040W" "YLR463C" 0.00419333887740826
"YDR545W" "YJR011C" 0.00419268436298158
"YCL065W" "YMR098C" 0.00419110248771465
"YJR147W" "YBR166C" 0.00418801183817241
"YHR157W" "YMR135WA" 0.00418761173992738
"YCR096C" "YBL113C" 0.00417909328349031
"YNL336W" "YPL248C" 0.00417551635156977
"YDR544C" "YBL113C" 0.004171185789726
"YGL254W" "YCL066W" 0.0041676215494652
"YDR545W" "YBR112C" 0.00416668383326762
"YHR091C" "YGL254W" 0.00416555473221743
"YNL002C" "YLR044C" 0.00416523942411964
"YDR520C" "YFL021W" 0.00416226850531907
"YML051W" "YER190W" 0.00416002174912301
"YDR522C" "YNL339C" 0.00415637941182143
"YMR135WA" "YMR098C" 0.0041543926057383
"YLR465C" "YCL067C" 0.00414770158001898
"YJL056C" "YKL178C" 0.00414762986698157
"YGL209W" "YCR097W" 0.00414635856547349
"YJR011C" "YCR040W" 0.00414512996959336
"YNL339C" "YCR040W" 0.00414246711071851
"YIL002WA" "YHR091C" 0.00414079933843244
"YJR044C" "YMR193W" 0.00413574006411901
"YLR465C" "YCR039C" 0.00413557739508775
"YHR094C" "YPL038W" 0.00413427904096875
"YHR156C" "YGL254W" 0.00413212100133425
"YCL066W" "YLR463C" 0.00412750522361314
"YKL178C" "YDR545W" 0.00412743105782474
"YNL103W" "YER189W" 0.00412727641779351
"YKL178C" "YPL187W" 0.00412701039742618
"YCR040W" "YER190W" 0.0041243342500329
"YPR199C" "YBR019C" 0.0041238477465064
"YLR463C" "YBL113C" 0.0041229452850119
"YJR147W" "YDR545W" 0.00412161678152176
"YBL113C" "YOR140W" 0.0041186171162368
"YMR086CA" "YGR296W" 0.00411592723482932
"YNL050C" "YLR463C" 0.00411509076382347
"YDR543C" "YNL277W" 0.00411504579463432
"YCR096C" "YHR091C" 0.00411164106744
"YML051W" "YPL187W" 0.00410713889335199
"YBR112C" "YJR011C" 0.00410461243237395
"YMR193W" "YMR098C" 0.00410038960357522
"YBR112C" "YMR193W" 0.00409808343930451
"YER111C" "YHR156C" 0.00409741502009128
"YNL277W" "YPL038W" 0.00409586560509202
"YDL149W" "YCL066W" 0.00409298026950755
"YJR147W" "YLR465C" 0.00409232801032491
"YCL065W" "YKL001C" 0.0040907911797605
"YJR044C" "YHR156C" 0.00408980943123204
"YDR009W" "YCR039C" 0.00408815052818183
"YDL170W" "YMR019W" 0.00408699532520643
"YER189W" "YIL002WA" 0.00408657621509098
"YDR522C" "YLR463C" 0.00408655327668995
"YLR465C" "YJR147W" 0.00408579087106877
"YPL198W" "YCL066W" 0.00408490514569553
"YGR072W" "YMR193W" 0.00408125817034312
"YOL089C" "YDL068W" 0.00408075923621706
"YBR112C" "YCL067C" 0.00407931807804563
"YNL336W" "YHR156C" 0.00407839073649083
"YGR071C" "YJR147W" 0.004078024768331
"YDR084C" "YGL001C" 0.00407704741647386
"YLR467W" "YER091C" 0.0040721709532806
"YER134C" "YPL187W" 0.0040665132147775
"YMR098C" "YPL198W" 0.00406486463347235
"YNL339C" "YNL337W" 0.00406052876280146
"YMR019W" "YKL001C" 0.00405440723638146
"YPR199C" "YDR103W" 0.00405244715854832
"YIR017C" "YJR011C" 0.00404829921728316
"YML051W" "YBL111C" 0.00404602710930618
"YBL113C" "YNL339C" 0.00404455680252278
"YOR140W" "YJR044C" 0.00404375361081249
"YDL149W" "YPR167C" 0.00404290898391854
"YDL071C" "YLR023C" 0.00404183645415945
"YNL277W" "YNL338W" 0.00404101159684659
"YER189W" "YNL338W" 0.0040403481715156
"YIL002WA" "YDR544C" 0.00403970963205599
"YFL021W" "YLR098C" 0.00403888073673969
"YLR465C" "YDR522C" 0.00403586658787545
"YER189W" "YBR020W" 0.00403295342660659
"YJR044C" "YLR467W" 0.00403284741760877
"YDL068W" "YCL066W" 0.00403189686983985
"YCL067C" "YOR140W" 0.00403124451001471
"YPL248C" "YGL254W" 0.00402821243721399
"YER190W" "YCR041W" 0.00402429907375544
"YML051W" "YNL337W" 0.00402303657667367
"YNL002C" "YKL020C" 0.00401971925412572
"YBR166C" "YJR011C" 0.00401895238911402
"YBL109W" "YPR167C" 0.00401645515901564
"YGL254W" "YER190W" 0.00401581415548322
"YNL338W" "YGL255W" 0.00401473009714602
"YER091C" "YER189W" 0.00401467293559323
"YHR094C" "YGL035C" 0.0040142577423027
"YJR044C" "YNL338W" 0.00401348699277321
"YMR086CA" "YPL248C" 0.00401292642356928
"YGL209W" "YBL109W" 0.00401139998353412
"YPL038W" "YDL149W" 0.00400392384942643
"YML051W" "YLR467W" 0.00400345465994031
"YDL149W" "YNL277W" 0.00400324621505394
"YGR271W" "YBR112C" 0.0040020661649907
"YCR039C" "YBL113C" 0.00399966077932095
"YMR086CA" "YOR140W" 0.00399806705889651
"YNL336W" "YPR167C" 0.00399710000061971
"YGR271W" "YLR023C" 0.00399687049167067
"YDR084C" "YGR072W" 0.0039949985258606
"YFL021W" "YCL066W" 0.00398920752947122
"YHR157W" "YBL113C" 0.00398817107413863
"YIR017C" "YER190W" 0.00398777456509135
"YER189W" "YJR011C" 0.00398725845020313
"YML113W" "YNL277W" 0.00398723168553384
"YMR042W" "YLR044C" 0.00398565904232187
"YMR086CA" "YPL198W" 0.00398525052010404
"YJR044C" "YBL109W" 0.00398246495617744
"YBR112C" "YGR296W" 0.00397993724804324
"YOR140W" "YLR465C" 0.00397975641357048
"YGR071C" "YER189W" 0.00397943206919721
"YNL277W" "YCR039C" 0.0039792578154544
"YDR520C" "YKR034W" 0.00397923504541954
"YJR147W" "YBR112C" 0.00397346320505771
"YCR040W" "YGL255W" 0.00397272209648236
"YDL071C" "YGL255W" 0.00397124429833462
"YJR147W" "YHR156C" 0.00396751034281495
"YIL002WA" "YGR271W" 0.0039666675567775
"YBR112C" "YCL066W" 0.00396465795548753
"YDR522C" "YKL001C" 0.00396457054313366
"YMR193W" "YER190W" 0.00396299310034662
"YLR023C" "YPL198W" 0.003962013464945
"YDR543C" "YML051W" 0.00396087490520993
"YBL109W" "YBL111C" 0.00395922331815681
"YPL038W" "YHR094C" 0.0039581424589227
"YER189W" "YNL277W" 0.00395671613475968
"YKR034W" "YCR039C" 0.00395285138794092
"YNL338W" "YCR041W" 0.00395167119454328
"YBL074C" "YPL248C" 0.0039496813516675
"YCR039C" "YJR044C" 0.00394755565986641
"YGR296W" "YBR112C" 0.00394609953849348
"YNL339C" "YBL113C" 0.00394297254005635
"YNL103W" "YPL038W" 0.00394145398869962
"YPR167C" "YCL066W" 0.00393543191866004
"YJR044C" "YMR098C" 0.00393460710814931
"YER134C" "YCL066W" 0.00393452694177969
"YCR039C" "YHR156C" 0.00393439969989562
"YPR167C" "YGR296W" 0.00393140561898379
"YKL178C" "YNL277W" 0.00392995529926134
"YER189W" "YLR023C" 0.00392951730098452
"YGR296W" "YPL198W" 0.00392913765271284
"YNL339C" "YCL067C" 0.00392714405462015
"YNL002C" "YNL050C" 0.00392634209611216
"YNL339C" "YCL065W" 0.00392566204514423
"YNL277W" "YJR011C" 0.00392501840950973
"YKL001C" "YBR112C" 0.00392281044682345
"YHR091C" "YMR086CA" 0.00392137142661059
"YCL067C" "YCR097W" 0.00391978569779689
"YCR096C" "YGR071C" 0.00391694859845185
"YML099C" "YLR467W" 0.00391687042503753
"YNL050C" "YCL066W" 0.00391440049728345
"YPL177C" "YNL277W" 0.00391343791480397
"YER111C" "YDL071C" 0.00391332761796385
"YHR094C" "YBL109W" 0.00391215321761066
"YDL071C" "YDR009W" 0.00391154243711192
"YMR019W" "YNL339C" 0.00390922915858356
"YLR013W" "YCR039C" 0.00390432246924924
