"regulatory.gene" "target.gene" "weight"
"YDR253C" "YGR084C" 0.00713696138341152
"YHR156C" "YHR091C" 0.00713161090079463
"YLR439W" "YBL112C" 0.00713104003874029
"YPL253C" "YLR439W" 0.00712020676473642
"YIR017C" "YLR098C" 0.00710970693868432
"YFR017C" "YDR421W" 0.00709338569057536
"YHR091C" "YBL109W" 0.00709006827592262
"YOR140W" "YGR084C" 0.00708295061156409
"YMR019W" "YMR135WA" 0.00708155404935907
"YNL001W" "YLR098C" 0.0070770314084628
"YPL187W" "YGR249W" 0.00707439721114391
"YDR545W" "YGL001C" 0.00706823883866754
"YFL021W" "YLR439W" 0.00706698219093003
"YCR097W" "YCL066W" 0.00706682492048685
"YJL110C" "YGL001C" 0.00706352813380461
"YGL162W" "YCR019W" 0.00706015112818182
"YGR271W" "YGR072W" 0.00704258026224159
"YDR042C" "YDR084C" 0.00704011493036604
"YHR193C" "YBR297W" 0.00703939440856257
"YLR463C" "YNL338W" 0.00702722325855925
"YFR017C" "YDR522C" 0.00702441721836722
"YBR167C" "YDR522C" 0.00701940194905548
"YMR257C" "YCR040W" 0.00701794338855863
"YJR010W" "YDR544C" 0.00701764491328048
"YMR021C" "YGR071C" 0.00700596450407606
"YNL103W" "YLR023C" 0.00699848340500895
"YCR041W" "YHR194W" 0.00699228761560418
"YML099C" "YCR039C" 0.00699209843175719
"YNL338W" "YCR097W" 0.00699085107587919
"YJL088W" "YCL066W" 0.00698978240205676
"YML099C" "YGL001C" 0.0069852632284032
"YGL162W" "YMR042W" 0.00698525484138089
"YKR034W" "YCR039C" 0.00698059644127844
"YPR199C" "YNL337W" 0.00697843160387506
"YML113W" "YMR135WA" 0.00697759866655194
"YBL109W" "YPL253C" 0.00696799007131827
"YLR465C" "YGR072W" 0.00695756339106026
"YDR544C" "YDL210W" 0.00695582864853475
"YNL103W" "YHR006W" 0.00694977031743282
"YML113W" "YLR463C" 0.0069493725669177
"YER190W" "YLR463C" 0.00694731137674013
"YER190W" "YNL338W" 0.00692098910722545
"YJR044C" "YGL001C" 0.00689313243196658
"YAL012W" "YDR522C" 0.00688875462956788
"YDR545W" "YBR297W" 0.00687969249905719
"YGR271W" "YPL253C" 0.00687748588325103
"YHR157W" "YBR297W" 0.00687283285123065
"YGR249W" "YCR019W" 0.00686293283853254
"YCL065W" "YDR084C" 0.00685460626973388
"YDL210W" "YLR465C" 0.00684763562589199
"YIR029W" "YDL071C" 0.00684543930199227
"YLR013W" "YMR042W" 0.00684273794087794
"YMR193W" "YNL339C" 0.00683320666327609
"YMR021C" "YLR098C" 0.00682927152788285
"YPL187W" "YGL089C" 0.00682661053470358
"YPL177C" "YCR040W" 0.00682568499136712
"YPL253C" "YNL338W" 0.00682358466709787
"YDR543C" "YIR029W" 0.00682156294730944
"YPL251W" "YGR249W" 0.00681267175772169
"YML099C" "YBL074C" 0.00680863360382283
"YMR257C" "YDR522C" 0.00680292822917006
"YMR019W" "YCR096C" 0.00680003814121508
"YDL210W" "YHR193C" 0.00679053495934227
"YGL001C" "YOR032C" 0.00678487884857234
"YCL066W" "YMR135WA" 0.00678479432848436
"YDR084C" "YGL254W" 0.00677696383913522
"YGR188C" "YPR167C" 0.00677211717139282
"YPL251W" "YCL066W" 0.00676959221506328
"YAL012W" "YER092W" 0.00676656639610686
"YNL103W" "YBL109W" 0.00676322344711642
"YOR140W" "YFR030W" 0.00676128831867432
"YJR044C" "YMR135WA" 0.00675506558012542
"YCR019W" "YPL177C" 0.00672681439274464
"YDR421W" "YBR167C" 0.00672401371763337
"YOR032C" "YFR017C" 0.00671602853920346
"YBR112C" "YLR439W" 0.00671250014785874
"YDR522C" "YGL001C" 0.00670132104865944
"YBR112C" "YLR023C" 0.0066957454642324
"YPL253C" "YNL337W" 0.00669273986968402
"YNL338W" "YLR465C" 0.00669136884761375
"YFR017C" "YLR463C" 0.00668560661255133
"YGR071C" "YPL253C" 0.00667595165749586
"YJR147W" "YMR021C" 0.00667233407802904
"YDR421W" "YPL253C" 0.00667019896331032
"YMR021C" "YHR156C" 0.00667002234185713
"YNL339C" "YDR084C" 0.00666992617827205
"YHR156C" "YBR297W" 0.00666715117067741
"YBR297W" "YCL067C" 0.0066641534935736
"YBR167C" "YOR140W" 0.00666354941839045
"YBR112C" "YNL337W" 0.00666325989379003
"YER190W" "YDR522C" 0.00665765802227775
"YOR032C" "YML113W" 0.00665565033034173
"YBL109W" "YDR522C" 0.00665518128300694
"YNL339C" "YMR135WA" 0.00664517164970221
"YNL337W" "YMR135WA" 0.00664361122086075
"YER092W" "YAL012W" 0.00664138090541899
"YER190W" "YIR029W" 0.00663595385093617
"YOR140W" "YPL187W" 0.00663586310466154
"YJR011C" "YMR135WA" 0.00663176107014319
"YOR032C" "YPL177C" 0.00662824410055482
"YHR193C" "YLR439W" 0.00662602301640627
"YNL339C" "YCR018CA" 0.00662211586642018
"YHR157W" "YHR006W" 0.00662154651221838
"YGR249W" "YPL253C" 0.00661423554741489
"YNL339C" "YCR096C" 0.00661340118937133
"YCL067C" "YDR042C" 0.00659782823455148
"YBR112C" "YBR167C" 0.0065957111169163
"YCR018C" "YGR084C" 0.00658811406232274
"YPL038W" "YPL253C" 0.00657720486668786
"YDL170W" "YLR023C" 0.00655616909370692
"YGL254W" "YMR019W" 0.0065553900404961
"YBL074C" "YGL001C" 0.00654241457206936
"YGL089C" "YFR030W" 0.00654067731744321
"YLR439W" "YAL012W" 0.00653978735710125
"YLR463C" "YER190W" 0.00653615834198308
"YKL178C" "YPL253C" 0.00653338335533235
"YGL162W" "YMR019W" 0.00653239237648932
"YMR257C" "YHR194W" 0.00652953895240881
"YCL065W" "YPL187W" 0.00652692777632971
"YCR041W" "YCR096C" 0.00652523142922582
"YBR112C" "YDL071C" 0.00652209230120561
"YER190W" "YHR194W" 0.00652199208764632
"YLR465C" "YPL253C" 0.00651747209633484
"YHR193C" "YCL066W" 0.00651681556118847
"YDL170W" "YMR042W" 0.00651638625031525
"YDR544C" "YJR010W" 0.00651626441627362
"YMR135WA" "YLR023C" 0.00650086349905514
"YGL162W" "YBR167C" 0.00649830068100674
"YMR019W" "YMR257C" 0.00649693045659738
"YGL001C" "YPL251W" 0.00648734275742139
"YBL109W" "YIR029W" 0.00648460325147407
"YLR463C" "YLR179C" 0.00647614293743906
"YBL074C" "YHR193C" 0.00647464686266535
"YJL088W" "YDR084C" 0.00647290249699257
"YBL112C" "YCR018CA" 0.00646999084794903
"YNL103W" "YML113W" 0.0064638274381792
"YDR042C" "YMR135WA" 0.00646308130677655
"YCR018CA" "YGR071C" 0.00645829429003507
"YGR072W" "YNL339C" 0.00645609109730639
"YPL198W" "YGR249W" 0.00645577220595752
"YDR520C" "YCL066W" 0.00645303620517986
"YHR194W" "YER092W" 0.00645130457409651
"YPL187W" "YHR193C" 0.00644404935783393
"YBR112C" "YHR156C" 0.00644357685309202
"YER190W" "YDR520C" 0.00644252794997472
"YCR019W" "YGL001C" 0.0064400047584455
"YCR096C" "YDR522C" 0.00643879784854293
"YPL177C" "YGR071C" 0.00643158265552402
"YJL056C" "YGR188C" 0.00642753778250127
"YNL337W" "YER190W" 0.00642422487318418
"YER111C" "YJR044C" 0.00642293109956099
"YDR545W" "YJR010W" 0.0064168999840455
"YER190W" "YLR439W" 0.00641632819025683
"YCL067C" "YCL065W" 0.00641572933857231
"YMR193W" "YDR042C" 0.00641284851271276
"YDR545W" "YER190W" 0.00640440465414654
"YIR017C" "YNL103W" 0.00640407347706435
"YPR199C" "YNL338W" 0.0064015741006925
"YIR029W" "YER190W" 0.00640153135224857
"YJR010W" "YKR034W" 0.00639911378168683
"YPL253C" "YFR030W" 0.00639429407803927
"YJR044C" "YPL253C" 0.00639284387204671
"YLR465C" "YHR193C" 0.00638773574561886
"YHR157W" "YDR084C" 0.00638645684267921
"YPL198W" "YGR188C" 0.00637797682402281
"YER111C" "YMR193W" 0.00637463774656366
"YPL038W" "YKL178C" 0.00637359940221883
"YLR439W" "YPL038W" 0.00636658182803721
"YDR545W" "YPR167C" 0.006347790936245
"YGL162W" "YPL187W" 0.00633617023645675
"YLR098C" "YBR297W" 0.00633055670080132
"YGR044C" "YCL065W" 0.00632689843818295
"YGR249W" "YDR543C" 0.00632497669394426
"YGR071C" "YDR543C" 0.00632323790642076
"YHR194W" "YGR249W" 0.00631642289865521
"YCR018C" "YGR072W" 0.00631570869593752
"YDR544C" "YMR019W" 0.00630796788655621
"YCR097W" "YNL337W" 0.00630526673234434
"YCR019W" "YBL109W" 0.00630071347431468
"YMR135WA" "YGR249W" 0.00629660763782109
"YHR156C" "YLR463C" 0.00629525749714233
"YHR156C" "YDR522C" 0.00629268696872799
"YMR042W" "YBR167C" 0.00628158912926048
"YPL253C" "YCR018C" 0.00628118444460942
"YGL254W" "YFR030W" 0.00627879382666596
"YAL012W" "YPL253C" 0.00627680921192303
"YGL001C" "YCL066W" 0.00627312455199903
"YGR044C" "YGR072W" 0.00627186494745238
"YMR042W" "YLR023C" 0.00627062129217857
"YJR147W" "YDL210W" 0.0062667109224473
"YCR040W" "YCL066W" 0.0062663012028727
"YGR249W" "YDR522C" 0.00625767342640854
"YMR193W" "YNL337W" 0.00625693958796229
"YLR098C" "YJR044C" 0.00625046870319102
"YMR135WA" "YER190W" 0.00624897052511893
"YDR522C" "YHR194W" 0.00624723151112635
"YGR271W" "YCL065W" 0.00624415308819042
"YDL210W" "YKL020C" 0.00624158642914423
"YBL113C" "YPL198W" 0.00624111522998706
"YDR522C" "YHR006W" 0.00624008546736944
"YER190W" "YDR042C" 0.00623744476008438
"YDR210WD" "YNL338W" 0.00622985591560252
"YLR013W" "YGR188C" 0.00622680256044641
"YDR042C" "YGL254W" 0.0062240116772412
"YHR193C" "YCR041W" 0.00622164265553357
"YDR522C" "YOR140W" 0.00621968661498761
"YLR439W" "YCL066W" 0.00621258973045901
"YGL254W" "YGL001C" 0.00620068367764134
"YER190W" "YBL109W" 0.00620023822253051
"YJL088W" "YFL021W" 0.0061973351935192
"YCR039C" "YOR032C" 0.00619403090879285
"YDR522C" "YBL113C" 0.0061913318067902
"YHR157W" "YKL178C" 0.00618906887299846
"YJR011C" "YGR072W" 0.00618814874993855
"YBR112C" "YBR297W" 0.00618686100364217
"YCR041W" "YLR463C" 0.00618578684639899
"YGR271W" "YER092W" 0.00618528182627694
"YLR465C" "YDR210WD" 0.00618511716079435
"YGL254W" "YMR193W" 0.00618301270134527
"YDR522C" "YDR084C" 0.00617699007199364
"YLR013W" "YPL187W" 0.00617660436636424
"YCR096C" "YGL254W" 0.00617538978905944
"YFR030W" "YMR135WA" 0.00617470731701033
"YFR030W" "YGR249W" 0.00616812392914251
"YBL109W" "YNL103W" 0.00615646181764771
"YDR084C" "YCR018CA" 0.00615242676250295
"YGR044C" "YPL177C" 0.00615173061107091
"YCR039C" "YDR544C" 0.006144158979846
"YLR023C" "YPL187W" 0.0061411874534379
"YHR194W" "YPR167C" 0.00613780159081548
"YCR096C" "YIR029W" 0.00612943586987323
"YCR019W" "YBR297W" 0.00612816013019454
"YLR465C" "YGR071C" 0.00612276125250473
"YJR010W" "YHR156C" 0.00611596811278763
"YCR096C" "YPL187W" 0.00611424953712083
"YCL067C" "YBL109W" 0.00610999086238619
"YIR029W" "YHR091C" 0.00610871421446362
"YIR017C" "YJR011C" 0.00610710521295174
"YGR249W" "YHR194W" 0.00610555219001073
"YDR421W" "YGR084C" 0.00610479111722877
"YPL253C" "YDR520C" 0.00610258715675343
"YDL170W" "YNL339C" 0.0060971826877429
"YGL089C" "YBL109W" 0.00609553623538512
"YDR042C" "YHR091C" 0.00609446136463958
"YPL251W" "YLR179C" 0.0060925493074492
"YPL038W" "YDR042C" 0.00609176138004984
"YGR072W" "YLR439W" 0.006085844363831
"YPL253C" "YHR091C" 0.00608503079155918
"YLR179C" "YER190W" 0.00608078714257292
"YLR439W" "YCR096C" 0.00607652392584083
"YNL103W" "YJR044C" 0.00607645825805779
"YCR096C" "YDR210WD" 0.00607235678585693
"YGL162W" "YDR543C" 0.00607075633821678
"YJL056C" "YMR021C" 0.00606560801486176
"YCL065W" "YBL109W" 0.00606007765226158
"YJL088W" "YDR210WD" 0.0060598031035483
"YNL337W" "YHR194W" 0.00605613182010755
"YNL038W" "YLR098C" 0.0060503038788539
"YGL001C" "YLR023C" 0.00604474275205801
"YLR013W" "YHR156C" 0.00603555059986477
"YLR023C" "YCR018CA" 0.00602916789763968
"YGR044C" "YGL001C" 0.00602731031339101
"YPL187W" "YBR167C" 0.00602729309942837
"YKL178C" "YGR071C" 0.0060260522551945
"YJR044C" "YCR018CA" 0.00602565661372046
"YDL071C" "YCR096C" 0.00602562467535031
"YBR167C" "YDR520C" 0.00602370622521799
"YCL065W" "YLR179C" 0.00602234603243808
"YJR011C" "YER111C" 0.00601885880026109
"YPR199C" "YCR040W" 0.00600811311349316
"YPL198W" "YDR544C" 0.00600397133859176
"YPR167C" "YDR522C" 0.00599836639526458
"YHR157W" "YJR044C" 0.00599748251124205
"YOL067C" "YDR084C" 0.00599670347836757
"YGR249W" "YCL065W" 0.00598952249852886
"YHR156C" "YGR084C" 0.00598408549329779
"YBL113C" "YCL065W" 0.00598299612955363
"YDR042C" "YGL001C" 0.00598081174711594
"YBL112C" "YCR040W" 0.00597975761097693
"YFR030W" "YCL066W" 0.00597930588361583
"YPL177C" "YDR042C" 0.00597920129401243
"YMR019W" "YDR520C" 0.00597313704545585
"YMR193W" "YLR439W" 0.00597239573124397
"YBR167C" "YGL001C" 0.00597092653556386
"YHR194W" "YDR543C" 0.00596335473275032
"YDL170W" "YDR522C" 0.00596282431321823
"YER111C" "YCR040W" 0.00596228493674369
"YPR199C" "YCL066W" 0.00596115643122568
"YCR019W" "YNL337W" 0.0059605536385461
"YOR140W" "YCL067C" 0.00596007100911451
"YDR520C" "YHR194W" 0.00595844557131065
"YNL103W" "YDR522C" 0.00595593121630704
"YDR522C" "YCR041W" 0.00595562173265758
"YCR040W" "YBL112C" 0.00595537683085026
"YER111C" "YIR029W" 0.00594864642408183
"YDR084C" "YDR522C" 0.0059483629367244
"YGL162W" "YNL001W" 0.00594289952844766
"YJL088W" "YDR522C" 0.00593263799107375
"YCR018CA" "YCL067C" 0.00592432872551507
"YCR096C" "YHR194W" 0.0059188354267198
"YPL253C" "YCR041W" 0.00591274508790589
"YDR210WD" "YMR193W" 0.00590828146524407
"YDR253C" "YDR544C" 0.00589778764404389
"YNL038W" "YFL021W" 0.00589726861525985
"YKL178C" "YLR439W" 0.0058962150810548
"YLR439W" "YBR297W" 0.00589008736845791
"YDL170W" "YLR463C" 0.00588968416967048
"YMR042W" "YCR097W" 0.00588899524110969
"YCR039C" "YJL110C" 0.00588626707597242
"YJL110C" "YCL066W" 0.00588405918211105
"YHR156C" "YDL210W" 0.0058733219640063
"YGL254W" "YER190W" 0.00586934386496374
"YLR013W" "YGR249W" 0.00586694789071935
"YNL038W" "YJL088W" 0.00585643734262394
"YOL089C" "YGR071C" 0.00585133222769591
"YDR084C" "YNL339C" 0.00584899459955489
"YHR194W" "YNL339C" 0.00584847797585737
"YDR545W" "YHR193C" 0.0058442561149107
"YIR029W" "YNL337W" 0.00584322811359776
"YOR140W" "YNL337W" 0.00584152203231515
"YMR042W" "YGL254W" 0.00584150363520829
"YJR147W" "YGL162W" 0.00584135556112385
"YDL170W" "YHR006W" 0.00584128778470054
"YGL162W" "YPR199C" 0.00584017065253989
"YCL066W" "YPL253C" 0.00583892602299573
"YGL254W" "YBR297W" 0.00583873280692649
"YDR522C" "YPL253C" 0.0058384068352868
"YDR543C" "YCL067C" 0.00583627345106903
"YGL089C" "YDR042C" 0.00583591552859772
"YGR071C" "YBR167C" 0.00583245852766075
"YGR249W" "YDR042C" 0.00583010388935537
"YCL065W" "YCR096C" 0.00582917274036407
"YGL089C" "YCR096C" 0.00582186700706208
"YCR097W" "YOL067C" 0.00582138601283344
"YFL021W" "YCL066W" 0.00582065391104351
"YPR167C" "YNL337W" 0.00581951439052589
"YLR463C" "YDR042C" 0.00581812258821697
"YBR112C" "YOL089C" 0.00581550300553513
"YPR167C" "YDR042C" 0.00581517597999107
"YLR098C" "YBL074C" 0.00581419803059279
"YDR253C" "YKL178C" 0.00581376822009966
"YER092W" "YHR194W" 0.00580993424699097
"YLR439W" "YNL337W" 0.00580504010961838
"YHR091C" "YLR439W" 0.00580384302938189
"YHR194W" "YHR006W" 0.0057998524622426
"YGL089C" "YJR044C" 0.0057977953288673
"YPL187W" "YHR091C" 0.00579692233729946
"YKR034W" "YOR140W" 0.00579559485330306
"YJR010W" "YDR543C" 0.00579180825996158
"YKL020C" "YCL065W" 0.00579168787003032
"YER190W" "YHR091C" 0.00579082342037112
"YCR039C" "YPL177C" 0.00578759835777928
"YCL067C" "YMR019W" 0.00578526717349272
"YDR543C" "YHR194W" 0.00578356635736967
"YLR098C" "YBR112C" 0.00578308766727369
"YHR157W" "YCR018CA" 0.00578026879415687
"YDR543C" "YGR249W" 0.005777538842916
"YGL089C" "YNL103W" 0.00577354507379326
"YPL187W" "YDR543C" 0.00576562400978281
"YOL089C" "YER190W" 0.0057644907780772
"YGR188C" "YLR463C" 0.00576189709829963
"YCR018CA" "YJL110C" 0.00576176944554217
"YCR097W" "YBR167C" 0.00575919785802301
"YCR097W" "YFR030W" 0.00575689145457508
"YBR112C" "YCR096C" 0.00575528359647963
"YPL187W" "YCL066W" 0.0057533436987795
"YPL251W" "YDR543C" 0.00575247862289278
"YBR112C" "YBL113C" 0.00575070281654484
"YOL067C" "YDR522C" 0.00574489269882628
"YJR044C" "YDR421W" 0.00574408571134218
"YLR179C" "YPL187W" 0.0057439537453529
"YHR194W" "YMR257C" 0.00574057179431243
"YPR199C" "YLR098C" 0.00573778305527315
"YGR072W" "YCR096C" 0.00573140360285475
"YHR194W" "YPL253C" 0.00571904129149856
"YCL067C" "YGR084C" 0.00571769459186309
"YDR544C" "YFR017C" 0.00571475031392994
"YAL012W" "YLR023C" 0.00571273194815318
"YER190W" "YGR249W" 0.00570855625591251
"YBL112C" "YHR193C" 0.00570570808617959
"YPL177C" "YDR543C" 0.00570488956238003
"YHR091C" "YDL071C" 0.00570255441433633
"YCR018C" "YNL339C" 0.00569682973753814
"YBL113C" "YKR034W" 0.00569347731519748
"YDL170W" "YPL038W" 0.00568730880316385
"YGR071C" "YCR018C" 0.00568681226321569
"YCL067C" "YMR135WA" 0.00567881962560541
"YJR044C" "YOR140W" 0.00567709420450777
"YPL187W" "YDR042C" 0.0056744728847923
"YDR042C" "YCR018CA" 0.00567417789658964
"YJR011C" "YPL253C" 0.00567220351068247
"YCL066W" "YCL067C" 0.00567193332420194
"YDR520C" "YPL251W" 0.0056687754168818
"YJR147W" "YJR044C" 0.0056671929745886
"YDR253C" "YFR030W" 0.00566427580141035
"YMR019W" "YJR044C" 0.00566265893151313
"YML113W" "YCR096C" 0.00564863600757598
"YGL089C" "YCR040W" 0.00564828523794175
"YJL088W" "YBL112C" 0.00564484227211635
"YPL038W" "YHR193C" 0.00563865142716022
"YGR084C" "YHR193C" 0.005635490802165
"YJR011C" "YCR019W" 0.00563083495552031
"YDR544C" "YGR249W" 0.00562930670420481
"YNL337W" "YDR545W" 0.00562405656515688
"YDR544C" "YGR072W" 0.00562200064620256
"YHR157W" "YBL109W" 0.00561181938132038
"YKR034W" "YCR040W" 0.00560994913179046
"YLR465C" "YDR522C" 0.00560824035545636
"YFR017C" "YGR249W" 0.00560544801566109
"YCL067C" "YDR084C" 0.00560248256621626
"YFR017C" "YHR193C" 0.00560214814349714
"YNL038W" "YML113W" 0.00560038864737999
"YDR042C" "YLR439W" 0.0055999198389503
"YNL338W" "YDR520C" 0.00559766429647185
"YCL066W" "YPL251W" 0.0055968827179665
"YLR179C" "YPL253C" 0.00558361758530975
"YPL177C" "YJR044C" 0.00558278759364434
"YLR465C" "YPL251W" 0.00557726903567661
"YCR018C" "YMR135WA" 0.00557173490230442
"YLR439W" "YCR041W" 0.00556584925986593
"YGL089C" "YMR135WA" 0.00556368754838405
"YCR018C" "YDR543C" 0.00556060924514654
"YGL254W" "YGR249W" 0.00556012102086858
"YCR041W" "YLR023C" 0.00555724867315698
"YLR023C" "YGL001C" 0.00555177768579597
"YNL337W" "YPL251W" 0.00555078045749875
"YDL071C" "YOL067C" 0.00554960697889872
"YGL254W" "YER092W" 0.00554217371795445
"YLR023C" "YNL339C" 0.00553324867261308
"YOR032C" "YOR140W" 0.00553105858684199
"YPL177C" "YBR167C" 0.0055275384636271
"YHR091C" "YNL337W" 0.00552715265549541
"YIR029W" "YCL066W" 0.00551430599103803
"YCR018C" "YCR097W" 0.00551306618839167
"YDR545W" "YDL170W" 0.00551220285483077
"YCR039C" "YNL038W" 0.00551181274589164
"YOL067C" "YGR072W" 0.00551141238201551
"YPL198W" "YMR042W" 0.00551140358327145
"YKL020C" "YDR543C" 0.00551064893403037
"YHR006W" "YGR084C" 0.00550938036446453
"YPL038W" "YGR084C" 0.00550654783537378
"YMR042W" "YFR030W" 0.00549943637851451
"YBL112C" "YDR522C" 0.00549379037298531
"YOR140W" "YBR297W" 0.00549300694527789
"YJR147W" "YMR019W" 0.00549173198863556
"YIR029W" "YDR084C" 0.00548950264673222
"YBR112C" "YFR017C" 0.00548664719343584
"YPL177C" "YHR194W" 0.00548396321753219
"YBR112C" "YHR091C" 0.00548221979135242
"YOR140W" "YGR249W" 0.00547755184565017
"YDR543C" "YMR135WA" 0.00547267999649228
"YER092W" "YDR520C" 0.00547252116700554
"YBR112C" "YFR030W" 0.00546923502441464
"YHR157W" "YNL038W" 0.00546872265288275
"YOR140W" "YGL162W" 0.00546749836855102
"YHR194W" "YNL337W" 0.00546337289174043
"YCR041W" "YMR135WA" 0.00546336428317535
"YCL065W" "YLR023C" 0.00546101517842254
"YER092W" "YLR463C" 0.00546089423138274
"YJL088W" "YIR029W" 0.00546069778374746
"YCR019W" "YER190W" 0.00545841566336055
"YJR147W" "YIR017C" 0.00545105329243678
"YGL254W" "YML113W" 0.00544179282196244
"YDR210WD" "YPL251W" 0.00543969248979237
"YGR249W" "YMR135WA" 0.00543940358863141
"YJR011C" "YJL088W" 0.0054393610637197
"YCR040W" "YDR543C" 0.00543926148333109
"YLR465C" "YCL065W" 0.00543406524689012
"YNL338W" "YMR193W" 0.00543157021775949
"YCR018CA" "YIR029W" 0.0054312854901392
"YKL020C" "YGR084C" 0.00542916209365935
"YPL187W" "YMR135WA" 0.00541869855389451
"YHR091C" "YGR249W" 0.00541727945015198
"YHR193C" "YDR520C" 0.00541479715202253
"YDR210WD" "YCL067C" 0.005414748428709
"YPL038W" "YLR023C" 0.00541100111201785
"YGL162W" "YCR039C" 0.00540853983464531
"YGL162W" "YHR091C" 0.00540746643947168
"YPR167C" "YFR030W" 0.00540435846571591
"YKR034W" "YDR520C" 0.00540335093788497
"YLR179C" "YCR096C" 0.00540183570738708
"YCR096C" "YPR167C" 0.00539891156730174
"YBL112C" "YHR156C" 0.00539540443422586
"YGR071C" "YNL337W" 0.0053947978369757
"YNL001W" "YCR019W" 0.00538803351763423
"YBR297W" "YNL337W" 0.00538766107514043
"YAL012W" "YLR463C" 0.00537918375233678
"YDR544C" "YKL020C" 0.00537708211105053
"YFL021W" "YCR039C" 0.00537574282500852
"YCR041W" "YER190W" 0.00537563774273795
"YCR039C" "YPL038W" 0.00537298933145152
"YPL253C" "YDR543C" 0.00536885981786709
"YLR463C" "YFR030W" 0.00536509251134962
"YNL339C" "YGR249W" 0.00536461709516904
"YOR032C" "YDL210W" 0.0053615532557718
"YCR041W" "YPL253C" 0.00535898729235712
"YBR112C" "YDR544C" 0.00535832872322103
"YBL113C" "YPL187W" 0.00535551520499596
"YCR018C" "YER092W" 0.00535526385775481
"YML099C" "YIR029W" 0.00535491986682284
"YGR249W" "YMR019W" 0.00535290582925147
"YFR017C" "YLR439W" 0.00535072563876268
"YPL177C" "YGL001C" 0.00533865750882525
"YDR545W" "YGR072W" 0.00533650704802431
"YHR157W" "YLR463C" 0.00533617803682656
"YBL074C" "YGL162W" 0.0053332237700104
"YGL089C" "YNL339C" 0.00532896977991085
"YPL177C" "YPL187W" 0.00531986686814966
"YGL254W" "YDR544C" 0.00530766398058829
"YPL177C" "YDR210WD" 0.00530085118014432
"YIR017C" "YLR179C" 0.00529955810266819
"YMR021C" "YLR013W" 0.00529838923936349
"YML113W" "YMR021C" 0.00529570750532928
"YGR249W" "YJR044C" 0.00529496530185177
"YBR167C" "YLR439W" 0.0052863009730576
"YMR193W" "YGR271W" 0.00528548612394392
"YDR210WD" "YDR522C" 0.00528156285015469
"YKL178C" "YNL337W" 0.00527895606062324
"YLR098C" "YLR023C" 0.00527376455736343
"YGL001C" "YGR084C" 0.00527199442100604
"YHR193C" "YPL253C" 0.00526687192487802
"YDR520C" "YPL253C" 0.00526483298259729
"YBR167C" "YGR249W" 0.00526413683669248
"YER190W" "YGL162W" 0.00526295980631707
"YCR041W" "YDR084C" 0.00526162948453174
"YPL253C" "YDR210WD" 0.00526025265020923
"YHR091C" "YDR042C" 0.0052596979847694
"YCR097W" "YBR297W" 0.00525171396817068
"YCL065W" "YGR249W" 0.00525017413084753
"YGL254W" "YHR194W" 0.00524852323740142
"YCR019W" "YCR041W" 0.00524736939796862
"YGL254W" "YOR140W" 0.00524332988360544
"YDR084C" "YPL198W" 0.00524213908350872
"YLR439W" "YHR091C" 0.00524079435385507
"YBL113C" "YGR072W" 0.00523974745424192
"YBR167C" "YHR193C" 0.0052357316427896
"YDR522C" "YBR167C" 0.00523500692093446
"YLR179C" "YFR030W" 0.00523476085450319
"YGR249W" "YBR167C" 0.00523303009227222
"YOR140W" "YHR193C" 0.00523159302237663
"YBL112C" "YDR042C" 0.00523061493160798
"YML113W" "YDL170W" 0.00522767708169028
"YLR023C" "YCL066W" 0.00522368577007347
"YER092W" "YFR017C" 0.00522211285127228
"YML113W" "YMR019W" 0.00520607388788125
"YDR520C" "YGL001C" 0.00520326498062061
"YER092W" "YGR072W" 0.0052004430841416
"YDL210W" "YLR098C" 0.00519940119044969
"YCR097W" "YGR044C" 0.00519717415129897
"YMR193W" "YBL109W" 0.0051950952688336
"YKL178C" "YPL187W" 0.00519419379365568
"YCL067C" "YCR096C" 0.00519312375936129
"YPL251W" "YDR042C" 0.00518621929383082
"YHR157W" "YLR013W" 0.00518455610112934
"YJR044C" "YCL065W" 0.00518271641771882
"YMR193W" "YDR545W" 0.00518135309918993
"YGR071C" "YCR040W" 0.00517907270020821
"YJL056C" "YDR545W" 0.00517751990423442
"YHR194W" "YGL254W" 0.00517372560669142
"YMR257C" "YLR463C" 0.00517086020378195
"YPL253C" "YNL339C" 0.00517076667457175
"YOL089C" "YIR029W" 0.00515799942994371
"YLR465C" "YPL187W" 0.00515740657953346
"YCL066W" "YDR543C" 0.00515704547017585
"YKL178C" "YGR072W" 0.00515516577418706
"YCR018CA" "YGL001C" 0.00515483563973116
"YHR193C" "YDR084C" 0.00515152713430037
"YOR032C" "YCL067C" 0.00515145324136825
"YCL066W" "YLR463C" 0.00514830282690331
"YCR019W" "YDR520C" 0.00514697621447213
"YLR463C" "YJR044C" 0.00514580425024539
"YGR044C" "YDR522C" 0.00513999828269022
"YPL187W" "YAL012W" 0.00513932085443265
"YLR439W" "YHR193C" 0.00513610358017296
"YNL337W" "YDR522C" 0.00513385231106555
"YPR199C" "YDR544C" 0.00513337058380965
"YPL187W" "YGR044C" 0.00512912317717769
"YKL178C" "YFR030W" 0.00512720724076237
"YCR041W" "YAL012W" 0.00512610652726952
"YMR021C" "YJL088W" 0.00512354617359757
"YNL001W" "YPR167C" 0.0051223532779062
"YPL253C" "YCL065W" 0.00511445766021375
"YHR157W" "YCL067C" 0.005112981207394
